topic,idx,q,a,context,datatype,attitude,group
occupation,25580,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,Why is it natural that the capitalists take greater risks?,1,1,3,worker
occupation,25837,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?",Very nice and very happy. Do not be deceived by the capitalists.,1,2,2,Worker farmers
occupation,27636,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?",Confuse me. Are migrant workers farmers or workers?,0,0,0,The new generation of migrant workers
occupation,27606,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","It's good, it would be better if the official could pay more attention to the treatment of migrant workers.",0,1,2,The new generation of migrant workers
occupation,27979,What should I do if I feel less emotional intelligence after becoming a programmer?,"A large number of people upstairs are refuting that programmers have not low emotional intelligence, and the subject of the people has not said that all programmers ah, there is, and, to be honest, in terms of proportion.",0,0,0,programmer
occupation,28073,What should I do if I feel less emotional intelligence after becoming a programmer?,"After reading a bunch of answers, the feeling is.",0,0,0,programmer
occupation,28141,What should I do if I feel less emotional intelligence after becoming a programmer?,"This question still has to be answered by programmers, don't they like to blacken themselves?",0,1,3,programmer
occupation,28174,Are programmers or people in the computer industry generally less sociable?,"Lazy, tired, thinking jumps, emotional intelligence is gradually decreasing with the growth of technology.",1,1,3,programmer
occupation,25443,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,Human society originally had no employment problems.,0,0,0,worker
region,5003,How does Chaoshan people feel to you?,"Really bad impression. (Not for all Chaoshan people, nor for region black.)",1,1,3,Chaoshan people
region,2339,What do you think of Northeasterners?,"To be honest, it's not as complicated as I want to say, and I don't want to expand to any level.",1,0,0,Northeasterners
region,2154,"Why are the vast majority of Northeasterners around me better off than me, some even much better?","Because the northeast has long been industrialized, who has heard that workers are poorer than peasants?",1,1,2,Northeasterners
region,501,How serious is Region discrimination in Shanghai?,,1,1,2,Shanghainese
region,3542,What is it like for Henan people to be in the provinces?,Henan people always feel that other places discriminate against them.,0,1,3,Henan people
region,3511,Why are Henan people called Chinese gypsies?,"After reading so many black Henan people's texts, they are basically numb, and Region discrimination is a thing that is difficult to change in one or two generations.",0,2,2,Henan people
region,152,Are Shanghainese really richer?,"The third generation of immigrants to Shanghai, the first generation is a generation of rich families in Jiangsu and Zhejiang, bought a few small western-style buildings in Shanghai and moved their families, ten years after DL, the house was collected and only left.",0,0,0,Shanghainese
region,3334,Why has the reputation of Henan people suddenly improved in the past year?,Maybe because Guo Donglin was sued?,1,1,3,Henan people
region,1309,What should I pay attention to when working with Shanghainese?,"Elevate yourself! It works the same with anyone, and as for the language, you can speak Mandarin in a big way.",1,2,2,Shanghainese
region,3777,Where is the worst place in China to be hacked by Region discrimination?,"Elevate yourself! It works the same with anyone, and as for the language, you can speak Mandarin in a big way.",0,2,3,Zhejiang people
region,883,"As a Shanghai drifter, what moment was you shocked by Shanghainese?","Two years ago in April, I had my phone stolen from the school gate.",0,2,3,Shanghainese
region,2992,Have you ever experienced Region discrimination firsthand?,"Go to Zhejiang to play, and be looked down upon by Zhejiang people.",0,2,3,Region discrimination
region,2896,Have you ever experienced Region discrimination firsthand?,I am a native of Wuhan in Shenzhen who has not returned to Hubei for a year.,0,0,0,Region discrimination
region,2257,What do you think of Northeasterners?,Anonymity. Read in the South and know a few Northeasterners.,0,1,2,Northeasterners
region,4914,What is everyone's impression of Chaoshan people?,"I have the impression that the appearance of Chaoshan sister paper is relatively high in Guangdong, and you can know it by squatting in the thirteen lines of Guihuagang Railway Station after work.",0,1,1,Chaoshan people
region,127,Are Shanghainese really richer?,"I met a girl from Jiangxi, and when chatting, she said, why are your houses in downtown Shanghai so small and sold so expensive?",1,1,3,Shanghainese
region,1579,Are Northeasterners a good mix in the South?,"I'm anonymous. Northeasterners in the South are ""Martians coming to Earth""—enigmatic with a sense of superiority and self-confidence.",0,1,3,Northeasterners
region,4245,Will Zhejiang fall to the second echelon in the near future?,I Zhejiang is a typical Chinese eldest son.,1,2,2,Zhejiang people
region,3855,What do provincials think of Zhejiang people?,"Jews in Asia. After work, because many of the company's suppliers are in Zhejiang, they often run to Zhejiang.",1,1,3,Zhejiang people
region,4209,Will Zhejiang fall to the second echelon in the near future?,"How, black finish northeast, Henan, Shaanxi, Anhui, Hebei.",1,0,0,Zhejiang people
region,170,Are Shanghainese really richer?,It's true. Generally quite rich.,1,1,2,Shanghainese
region,399,How serious is Region discrimination in Shanghai?,1，Shanghainese有条不成文的规定，在上海分单双号，逢单就全体去火车站歧视外地人，逢双就跑到机场歧视外地人。,1,2,3,Shanghainese
region,2276,What do you think of Northeasterners?,"To tell the truth, when I didn't have much contact, I always felt that the Northeasterners were bold and righteous, speaking generously and humorously, combined with the heavy industry background of the region.",1,1,2,Northeasterners
region,2083,"Why are the vast majority of Northeasterners around me better off than me, some even much better?","The income is acceptable, the price is medium, the real estate is not overdeveloped, Liaoning fourth-tier cities, parents and teachers civil servants, a month's salary + provident fund is almost 167.",1,1,2,Northeasterners
region,871,"As a Shanghai drifter, what moment was you shocked by Shanghainese?",My grandmother was originally from Suzhou and married in Shanghai in the 50s.,0,0,0,Shanghainese
region,1575,Are Northeasterners a good mix in the South?,"All aspects of the measurement bar are generally good, Heilongjiang people in Zhejiang.",0,0,0,Northeasterners
region,1435,I would like to know what you guys think of Shanghainese?,I have worked in Shanghai for several years and have been exposed to pure Shanghainese.,0,0,0,Shanghainese
region,2403,"Recently, there are many people on Zhihu/Weibo who are constantly complaining about the social phenomenon in Northeast China and Northeasterners, what do you think of this?","Sleeping on the train, a southerner seems to have a business that is not going well.",0,0,0,Northeasterners
region,3568,"Speaking of Henan people, what was your first impression?","I just graduated from college, I met Henan people in a shared house, I have endured it for a long time, and I can't bear it today!",0,1,3,Henan people
region,1910,Are Northeasterners really that grumpy?,I don't feel like Xinjiang is bursting. I went there for a tour the first two days.,0,0,0,Northeasterners
region,2562,"Recently, there are many people on Zhihu/Weibo who are constantly complaining about the social phenomenon in Northeast China and Northeasterners, what do you think of this?",Some people say that many of the Northeasterners themselves say on the Internet.,0,2,3,Northeasterners
region,1367,I would like to know what you guys think of Shanghainese?,"I'm 310, let me tell you.",1,1,3,Shanghainese
region,2021,"Why are the vast majority of Northeasterners around me better off than me, some even much better?","Sympathy! I am also from Sichuan, and I worked in a state-owned enterprise in Shenzhen, where the company's order class was at the school, and the school where I was also an order student was also a school in Harbin.",0,0,0,Northeasterners
region,63,Is it normal for Shanghainese to have five million in the family?,"Especially ordinary, the down payment for any non-urban house in Shanghai is four or five million.",1,1,2,Shanghainese
region,453,How serious is Region discrimination in Shanghai?,"asically non-exclusive, depending on whether your nationality is in their definition or not.",1,2,2,Shanghainese
region,2993,Have you ever experienced Region discrimination firsthand?,Putian people. I probably don't need to explain.,0,0,0,Region discrimination
region,135,Are Shanghainese really richer?,"2021/5。 The original answer was written two years ago, and looking back at many premature ideas, the original manuscript was deleted.",0,0,0,Shanghainese
region,3794,Where is the worst place in China to be hacked by Region discrimination?,"We Anhui people have been hacked a lot, crying.",0,2,3,Zhejiang people
region,5006,How does Chaoshan people feel to you?,"Online: machismo, son preference, domestic violence.",0,2,3,Chaoshan people
region,4286,Will Zhejiang fall to the second echelon in the near future?,"What? Zhejiang has always been at the bottom, where did the ""fall"" come from?",0,1,3,Zhejiang people
region,902,"As a Shanghai drifter, what moment was you shocked by Shanghainese?","Traditional private companies, same office, almost the same job.",0,0,0,Shanghainese
region,3419,Why has the reputation of Henan people suddenly improved in the past year?,Where are you from?,1,1,3,Henan people
region,3392,Why has the reputation of Henan people suddenly improved in the past year?,"Because of the rapid economic development of Henan in the past two years, great progress has been made in all aspects of undertakings.",1,1,2,Henan people
region,1020,"As a Shanghai drifter, what moment was you shocked by Shanghainese?",Shanghainese can speak Mandarin without an accent at all.,0,1,1,Shanghainese
region,4467,Is Region discrimination serious in Zhejiang?,"Good objective posting. Let me talk about it, Jinhua's, in Suzhou for more than ten years.",0,0,0,Zhejiang people
region,3909,Why do most Zhejiang people marry only people from the province?,Which place is the first place for people looking for people who are not the same as locals?,0,1,2,Zhejiang people
region,1322,What should I pay attention to when working with Shanghainese?,Shanghainese is of good quality and never xenophobic.,0,1,1,Shanghainese
region,765,"As a Shanghai drifter, what moment was you shocked by Shanghainese?","I, a Shanghai native, saw the following paragraph and was shocked.",0,0,0,Shanghainese
region,4934,What misconceptions do we have about Chaoshan people?,"In view of this pure point of view, I will only express my knowledge and love for the Chaoshan region.",0,0,0,Chaoshan people
region,104,Are Shanghainese really richer?,"In Shanghai, ""Shanghainese"" refers to residents in the heart of the city.",0,1,3,Shanghainese
region,1612,Are Northeasterners a good mix in the South?,"It's okay. When I went to Beihai to play, I felt that one-fifth of the local area was Northeast Yin'er, eating roasted oysters in the city, eldest sister: ""Sister, come to a dozen?"" ”",1,1,2,Northeasterners
region,2470,"Recently, there are many people on Zhihu/Weibo who are constantly complaining about the social phenomenon in Northeast China and Northeasterners, what do you think of this?","Just now, in the Guangzhou subway in the city center on Friday rush hour, everyone was very crowded, a pair of northeast couples got off in front of the park, and it was not good to borrow and let go without approaching the door in advance.",1,2,3,Northeasterners
region,798,"As a Shanghai drifter, what moment was you shocked by Shanghainese?","Tell a few small details. When I first came to Shanghai to go to school more than ten years ago, I once went to buy a telephone recharge card near the school, and it rained heavily, bought the card and went back to go out, and saw two thieves, following the two girls.",0,0,0,Shanghainese
region,2899,Have you ever experienced Region discrimination firsthand?,"I am from Liaoning, and I have never experienced discrimination in real life, on the Internet.",0,2,2,Region discrimination
region,2989,Have you ever experienced Region discrimination firsthand?,"Yes, obviously we are the best place in the province to say tongue upturning, but as a result, the group of people who can only speak flat tongue heard about my hometown.",1,0,0,Region discrimination
region,3645,Where is the worst place in China to be hacked by Region discrimination?,Previous old answer. Why is the South increasingly demonized online?,0,0,0,Zhejiang people
region,563,How serious is Region discrimination in Shanghai?,"I saw Region discrimination when I brushed Weibo last night, and it is rare to be so arrogant now.",0,2,3,Region discrimination /Shanghainese
region,2227,What do you think of Northeasterners?,"I used to like Northeasterners a lot, but after contact, I really felt that Northeasterners were not of good character, not including all Northeasterners, and there were good and bad places.",0,1,3,Northeasterners
region,3883,What do provincials think of Zhejiang people?,"When I was not familiar, I felt fine, but after I cooked it, I found out how there are such people?",1,1,3,Zhejiang people
region,337,Are Shanghainese really richer?,"My family lived in Pudong, and I was demolished in nine years, and I was assigned a house at that time, but unfortunately I was too young at the time, I was still in kindergarten, and I couldn't figure out how much demolition and relocation money my family had received.",0,0,0,Shanghainese
region,3733,Where is the worst place in China to be hacked by Region discrimination?,I think it's Henan... The impression has always been poor and without a manhole cover …,0,1,3,Zhejiang people
region,1127,What should I pay attention to when working with Shanghainese?,Please don't say Shanghainese xenophobia!,1,1,2,Shanghainese
region,1062,What does Shanghainese look like in your eyes?,I don't understand why Shanghainese uses discriminatory yp to address outsiders.,0,2,3,Shanghainese
region,4883,What is everyone's impression of Chaoshan people?,"Coordinates Guangzhou. Her best friend is Chaoshan people, who had a good impression of Chaoshan people until she reached out to her parents and more Chaoshan people.",0,1,3,Chaoshan people
region,1486,I would like to know what you guys think of Shanghainese?,"There are bold Shanghai men, drinking is painful, and the amount of alcohol thieves is good!",0,1,1,Shanghainese
region,3247,Why has the reputation of Henan people suddenly improved in the past year?,The stigmatization and entertainment of regional black.,1,2,2,Henan people
region,483,How serious is Region discrimination in Shanghai?,"As a suburban native, I seem to prefer to deal with outsiders.",1,1,2,Shanghainese
region,2685,How to get along with Northeasterners on the Internet?,"How to get along with the Northeasterners, in fact, I have found the answer!",0,2,2,Northeasterners
region,3203,Why has the reputation of Henan people suddenly improved in the past year?,Because now the line solo is Shandong and Guangdong.,1,2,2,Region discrimination /Henan people
region,2476,"Recently, there are many people on Zhihu/Weibo who are constantly complaining about the social phenomenon in Northeast China and Northeasterners, what do you think of this?",Take an example. Just from the Northeasterners.,0,2,3,Northeasterners
region,2549,"Recently, there are many people on Zhihu/Weibo who are constantly complaining about the social phenomenon in Northeast China and Northeasterners, what do you think of this?",I'm Northeasterners. I didn't go out until high school.,0,0,0,Northeasterners
region,359,How serious is Region discrimination in Shanghai?,We need to look at the problem dialectically.,0,0,0,Shanghainese
region,1026,"As a Shanghai drifter, what moment was you shocked by Shanghainese?","Our company is a Shanghainese, female, this person is a department leader.",0,0,0,Shanghainese
region,3831,What do provincials think of Zhejiang people?,"I am Zhejiang people to answer this wave, often said that Zhejiang people are shrewd, I think it is a lot of eyes, hypocrisy, small calculations, feel that those people are interests first, step on you behind the back, the appearance is different.",1,1,3,Zhejiang people
region,4586,Is Region discrimination serious in Zhejiang?,Ningbo people basically do not look down on the people of this province.,0,2,2,Zhejiang people
region,1015,"As a Shanghai drifter, what moment was you shocked by Shanghainese?","Seeing that there was an anonymous answer earlier that there was a situation where ""why did you come to Shanghai if you can't speak Shanghainese"", I would also like to say two words.",0,2,3,Shanghainese
region,1635,What do Northeasterners think of the Northeasterners?,"After 2010, under the organization of the southern media and NGOs, some places looked at the northeast like Europe and the United States looked at China.",1,1,2,Northeasterners
region,2610,"Recently, there are many people on Zhihu/Weibo who are constantly complaining about the social phenomenon in Northeast China and Northeasterners, what do you think of this?","It may be that there are Northeasterners in every region of the country, but everyone is unlucky to run into a worse one.",0,1,3,Northeasterners
region,4755,"It is said that Chaoshan people are good at business, is it true? What is the manifestation?","I can find a lot of fake and inferior goods produced by Chaoshan in a small supermarket in Guangzhou at any time, do you believe it or not?",1,1,3,Chaoshan people
region,3995,Why do most Zhejiang people marry only people from the province?,"Because most provinces prefer local people to marry, it is rarely said that in order to find outsiders, it should be the consensus of the whole country that daughters do not marry.",1,1,2,Zhejiang people
region,442,How serious is Region discrimination in Shanghai?,"A Shanghainese classmate, seriously, sympathetically, told me that although he was a noble Shanghainese, I really didn't have to feel inferior in the face of him.",0,2,3,Shanghainese
region,881,"As a Shanghai drifter, what moment was you shocked by Shanghainese?","There is a male colleague A and female colleague B in the former company, who have always been in a relationship, although we know that they have this but they don't force our heads if they don't admit it.",0,0,0,Shanghainese
region,255,Are Shanghainese really richer?,"According to the land price, if the parents were dual-income workers and the unit had a separate house, it was equivalent to you having two houses in downtown Shanghai, and the assets were tens of millions.",1,1,3,Shanghainese
region,4075,Why do most Zhejiang people marry only people from the province?,"Because most of the people a Zhejiang people come into contact with are also Zhejiang people, you change Zhejiang to any location, it's like this.",1,1,2,Zhejiang people
region,68,Is it normal for Shanghainese to have five million in the family?,"There is so much liquidity in fact, there is not so much, but with fixed assets, as long as there are Shanghai houses, there are basically them, of course, not the suburbs.",0,0,0,Shanghainese
region,1961,"Why are the vast majority of Northeasterners around me better off than me, some even much better?","His ancestral home is Sichuan, and he was born in Heilongjiang.",0,0,0,Northeasterners
region,3440,Why has the reputation of Henan people suddenly improved in the past year?,"76 answers, 21 anonymous, which is good, smaller than before.",0,0,0,Henan people
region,3903,"Jiangxi people immediately went to Zhejiang to study, 90% of the school are Zhejiang people Zhejiang people will have Region discriminationDo you look down on Jiangxi people A little scared?","Zhejiang people do not discriminate against outsiders, but some Zhejiang people will actually be poor (the same discrimination inside and outside the province), but most of them are friendly, and Zhejiang is a good place.",0,2,2,Zhejiang people
region,2778,Have you ever experienced Region discrimination firsthand?,It is highly recommended that you take a look on the Toutiao platform.,0,0,0,Region discrimination
region,4782,"It is said that Chaoshan people are good at business, is it true? What is the manifestation?",It's annoying to do business basically…,1,1,3,Chaoshan people
region,4908,What is everyone's impression of Chaoshan people?,"The biggest feature is honey self-confidence, Chaoshan people generally love to boast about Chaoshan people outside.",0,1,3,Chaoshan people
region,1733,What do Northeasterners think of the Northeasterners?,"The emaciated camel is bigger than the horse, and throughout the country, although there are places such as Chengdu, Chongqing, Kunming and other places in the southwest, urban development is deformed.",1,1,2,Northeasterners
region,1197,What should I pay attention to when working with Shanghainese?,"A native of Nanjing, engaged in store development, he used to work in a Taiwanese company in Shanghai that was mostly Shanghainese, and now he has returned to Nanjing as a large family business owned by everyone.",0,0,0,Shanghainese
region,4027,Why do most Zhejiang people marry only people from the province?,"It's normal to marry someone from this province, anyway, I don't want to marry someone from another province, it's best to be in this city.",1,1,3,Zhejiang people
region,3604,"Through daily contact, do you change your impression of Henan people?","I am mentally wary when I contact Beijing, but after all, Beijing is a national city, and people everywhere will converge, abide by the rules of the big city, and disguise themselves.",0,0,0,Henan people
region,330,Are Shanghainese really richer?,Tell me about what you've heard and felt.,0,0,0,Shanghainese
region,1230,What should I pay attention to when working with Shanghainese?,"In his position, seek his job, don't force it blindly.",1,2,3,Shanghainese
region,4666,Is Region discrimination serious in Zhejiang?,"Coordinates Jiaxing. After all, the older generation's discrimination against foreign provinces is mainly concentrated in the Anhui Jiangxi and Henan areas.",1,2,2,Zhejiang people
region,3065,What do you think of Region discrimination or region bias?,"In fact, I have an incorrect view of three views, moderate region discrimination is a sense of superiority over the traditional culture of my hometown, which is actually beneficial.",0,2,3,Region discrimination
region,324,Are Shanghainese really richer?,"Shanghai Jiading natives. Mom and Dad have no culture, the general staff of the company, there are houses in the town, and the country houses have always been said to be demolished and relocated.",0,0,0,Shanghainese
region,3675,Where is the worst place in China to be hacked by Region discrimination?,"In the first two years, my green onion province was seriously hacked, and in order to fight back against regional blackness, I specially engaged in news and commentary crawling for two months, and I found an interesting situation at that time.",0,2,3,Zhejiang people
region,3770,Where is the worst place in China to be hacked by Region discrimination?,"Previously it was Henan, now it is northeast, and the next is Shandong.",1,2,2,Zhejiang people
region,1347,What should I pay attention to when working with Shanghainese?,"This topic evokes my memories to kill, hahahaha, after graduating from university, I came to Shanghai to work for professional reasons to make a living, and the answer was from Xi'an, and it has been 12 years.",0,0,0,Shanghainese
region,3877,What do provincials think of Zhejiang people?,"Most of our foreign license plates start with Zhejiang XXX, so there is nothing to say about the development of Zhejiang.",0,1,2,Zhejiang people
region,1578,Are Northeasterners a good mix in the South?,Most mix well. The south is much more mixed than the north.,1,2,2,Northeasterners
region,1025,"As a Shanghai drifter, what moment was you shocked by Shanghainese?","Non-Shanghai, a native of Hangzhou, occasionally drives to Shanghai.",0,0,0,Shanghainese
region,3076,What do you think of Region discrimination or region bias?,Let's start with a short story I've experienced.,0,0,0,Region discrimination
region,3501,"I don't know why there are always many people scolding Henan people, what the hell did Henan people mess with you? Do Henan people have a grudge against you?","People are divided into groups, high-quality Henan people meet high-quality outsiders, and the composition of sunspots who encounter bad Henan people every day is also doubtful.",0,1,3,Henan people
region,3418,Why has the reputation of Henan people suddenly improved in the past year?,"Because the propaganda department is really powerful, but if you really stay here, you will find that not only has it not improved, but some departments have even become worse.",1,1,3,Henan people
region,4165,Will Zhejiang fall to the second echelon in the near future?,"See what some people feel. Zhejiang is now engaged in the Internet, digital economy, and after a few years, it will decline.",1,1,3,Zhejiang people/Zhejiang
region,4267,Will Zhejiang fall to the second echelon in the near future?,"No, it depends on the speed and strength of the response of the entire Zhejiang Province in this fight against the epidemic, the earliest first-level response, only one death record, the earliest control of the earliest resumption of work, just this, Hangzhou has no mayor.",1,1,2,Zhejiang people
region,4241,Will Zhejiang fall to the second echelon in the near future?,"Zhejiang relies on commerce and the Internet, and if you want to say that this industry is aging, then the three eastern provinces that rely on steel and heavy industry are about to enter the soil.",0,1,3,Zhejiang people
region,4985,How does Chaoshan people feel to you?,"Chaoshan people give me the feeling that this is a very suitable group for drainage, back-pot, war, and venting!",0,1,3,Chaoshan people
region,388,How serious is Region discrimination in Shanghai?,Living in Cuihu Tiandi's discrimination living on Puming Road?,0,2,3,Shanghainese
region,4199,Will Zhejiang fall to the second echelon in the near future?,"You don't know anything about Zhejiang, as long as you check the per capita disposable income of Zhejiang, you will know that Zhejiang people have money and no money.",0,1,2,Zhejiang people
region,3761,Where is the worst place in China to be hacked by Region discrimination?,"Henan people were the most hacked by the region, and Henan people stole manhole covers... How big a deal is this?",0,2,3,Zhejiang people
region,4224,Will Zhejiang fall to the second echelon in the near future?,"Zhejiang is poor in mountains and rivers, there are no resources and no fertile soil, and it is not the first echelon if there are no resources, but what does Zhejiang's economy rely on for such prosperity?",0,1,3,Zhejiang people
region,939,"As a Shanghai drifter, what moment was you shocked by Shanghainese?","It was originally rented in a residential building at the intersection of Jianguo Road, Fuxing Road.",0,0,0,Shanghainese
region,5067,How does Chaoshan people feel to you?,"Without further ado, three words: rich people.",0,0,0,Chaoshan people
region,4893,What is everyone's impression of Chaoshan people?,"In Guangdong, I am proud that I am a Chaoshan person.",0,1,1,Chaoshan people
region,4304,Will Zhejiang fall to the second echelon in the near future?,"We Zhejiang will reach the fourth and fifth echelons, soon!",0,0,0,Zhejiang people
region,3014,Have you ever experienced Region discrimination firsthand?,"I wondered if some people were really obsessed with superiority, and I didn't have to run to write about other people's cities to show something, uh, to prevent you from being fleshed to help you make a code.",0,0,0,Region discrimination
region,258,Are Shanghainese really richer?,"First of all, you asked whether the definition of Shanghainese is broad or narrow.",0,2,2,Shanghainese
region,2133,"Why are the vast majority of Northeasterners around me better off than me, some even much better?","At the beginning, I saw how there was such a problem, the Northeasterners around me are very ordinary family circumstances, click in and see that they are Sichuanese, I can probably understand.",0,1,3,Northeasterners
region,5026,How does Chaoshan people feel to you?,It's good to have more children and read less.,1,1,3,Chaoshan people
region,4547,Is Region discrimination serious in Zhejiang?,"I always thought my hometown of Taizhou, Zhejiang Province was poor.",1,1,2,Region discrimination /Zhejiang people
region,618,How serious is Region discrimination in Shanghai?,A significant part of China's middle class has tried to elevate Region discrimination into the category of racial discrimination.,0,2,3,Shanghainese
region,1995,"Why are the vast majority of Northeasterners around me better off than me, some even much better?","Most of the northeast are so-called iron rice bowls such as civil servants of state-owned enterprises, there is no pressure to spend money, plus it is an only child, and the subject may also go to a relatively wealthy school.",0,1,2,Northeasterners
region,2749,How to get along with Northeasterners on the Internet?,"Whether you get along with Northeasterners or southerners, in the end, making friends and telling sincerity, you have to engage in yin and yang weirdness, and you are not welcome anywhere.",0,2,2,Northeasterners
region,2523,"Recently, there are many people on Zhihu/Weibo who are constantly complaining about the social phenomenon in Northeast China and Northeasterners, what do you think of this?","The answer is that the Lord does not have to work hard, some people can't wake up, and when they meet a Northeasterners, they basically hate it for the rest of their lives, and the good traditions you think of Northeasterners will be ignored.",0,2,3,Northeasterners
region,820,"As a Shanghai drifter, what moment was you shocked by Shanghainese?","Well, for the first time, I seem to have made a mistake in the examination …",0,0,0,Shanghainese
region,4076,Why do most Zhejiang people marry only people from the province?,"It's more about cultural and linguistic identity, but there are many exceptions, such as my Jiangsu worker, and my wife is a local indigenous in Zhejiang.",1,1,2,Zhejiang people
region,4620,Is Region discrimination serious in Zhejiang?,"There must be it, but whether it is serious or not depends on the environment and personal factors, and cannot be generalized.",1,2,3,Zhejiang people
region,3953,Why do most Zhejiang people marry only people from the province?,"This is correct, looking for objects as much as possible in the province and city.",1,0,0,Zhejiang people
region,1968,"Why are the vast majority of Northeasterners around me better off than me, some even much better?","So it's too easy for the poor not to follow the trend, it's too easy to make a face.",1,2,3,Northeasterners
region,1484,I would like to know what you guys think of Shanghainese?,"Very good colleague, undoubtedly competent and quality (at least most of the people I met).",1,1,2,Shanghainese
region,1601,Are Northeasterners a good mix in the South?,"It's the same everywhere, if not, go abroad.",0,0,0,Northeasterners
region,3905,"Jiangxi people immediately went to Zhejiang to study, 90% of the school are Zhejiang people Zhejiang people will have Region discriminationDo you look down on Jiangxi people A little scared?","What are you afraid of, even if there is, you just do yourself.",1,1,2,Zhejiang people
region,83,Are Shanghainese really richer?,"If you visit Broadband Mountain, then basically everyone earns millions a year, the house is 200 square meters, the BBA goes out, the average person eats 500, and then you will be told that marriage is pinching marriage.",1,1,3,Shanghainese
region,2313,What do you think of Northeasterners?,"In fact, I think that there are many good people in the northeast, who have been in contact with them very well, and it may also be that the level of college entrance examination selection is relatively high, so everyone's basic literacy is relatively high.",0,1,1,Northeasterners
region,3223,Why has the reputation of Henan people suddenly improved in the past year?,"Because they are not bad in the first place, Henan people's bad reputation is a historical reason!",1,1,2,Henan people
region,1712,What do Northeasterners think of the Northeasterners?,"If life rapes you and you are powerless to resist, you must know how to enjoy it,…",1,0,0,Northeasterners
region,3962,Why do most Zhejiang people marry only people from the province?,"People everywhere are mostly married to local people, right?",0,2,2,Zhejiang people
region,250,Are Shanghainese really richer?,"Those who have money or no money still depend on the position of the judge himself, after all, Wang Sicong looks at others almost no money…",1,1,2,Shanghainese
region,1480,I would like to know what you guys think of Shanghainese?,"There is a Shanghai girl of the same age in the office, who is fat but quite exquisite, and the impression has always been a little and contrived, but it is also fine.",0,1,3,Shanghainese
region,4690,Is Region discrimination serious in Zhejiang?,"Hangzhou people crawled through, the chain of discrimination is everywhere, Hangzhou vs Xiaoshan's two-way customs can't be taken, Hangzhou vs Ningbo, and Hangzhou people's disgust and helplessness towards Wenzhou people (people have money).",0,2,3,Zhejiang people
region,1660,What do Northeasterners think of the Northeasterners?,"If there is no Internet, large private enterprises, foreign companies to work, Northeasterners can do foreign affairs.",0,1,2,Northeasterners
region,1717,What do Northeasterners think of the Northeasterners?,"For more than 20 years, the civil affairs of Jinyuan in eastern Liaoning were well known, and the mourning was indifferent, the Song court doubted the north, the people abandoned the king, and the Qing monarch doubted Wu.",0,0,0,Northeasterners
region,4167,Will Zhejiang fall to the second echelon in the near future?,"Breaking the drums and beating thousands of people, the growth of people who hate Zhejiang is visible to the naked eye.",0,0,0,Zhejiang people
region,2800,Have you ever experienced Region discrimination firsthand?,"Thanks for the invitation, Northeasterners. Again, Northeasterners are not an image on Kuaishou.",0,1,3,Region discrimination /Northeasterners
region,866,"As a Shanghai drifter, what moment was you shocked by Shanghainese?","In 2009, during the vacation before going to university, I went to Shanghai for the first time and stayed at my uncle's house for a month.",0,0,0,Shanghainese
region,129,Are Shanghainese really richer?,It depends on what age you're talking about.,0,0,0,Shanghainese
region,1593,Are Northeasterners a good mix in the South?,"Addendum: I answered this question with anger because of the harm that certain people and things have done to me, and I have become disgusted with Tohoku (although I know that I will always rise to the community because of individuals).",1,1,3,Northeasterners
region,3788,Where is the worst place in China to be hacked by Region discrimination?,"That must be Guangxi, until now there has been no anti-regional black mention of Guangxi.",1,2,2,Zhejiang people
region,5071,How does Chaoshan people feel to you?,The two roommates in the dormitory were simply disgusting.,0,1,3,Chaoshan people
region,1789,What do Northeasterners think of the Northeasterners?,"If you don't find a relationship when you do things, you don't need to dredge the leader for the New Year's Festival.",1,1,3,Northeasterners
region,2741,How to get along with Northeasterners on the Internet?,Northeasterners Northwesterners Southerners know Northerners alike.,1,0,0,Northeasterners
region,760,"As a Shanghai drifter, what moment was you shocked by Shanghainese?",Line 4 on a certain day. I went to a company to talk about things.,0,0,0,Shanghainese
region,1674,What do Northeasterners think of the Northeasterners?,An ordinary Liaoning Shenyang native answered a wave.,0,0,0,Northeasterners
region,4844,What is everyone's impression of Chaoshan people?,Is it politically correct to praise Chaoshan people these days?,0,1,3,Chaoshan people
region,3447,"I don't know why there are always many people scolding Henan people, what the hell did Henan people mess with you? Do Henan people have a grudge against you?",I only know that there has always been a wind comment that cannot be communicated.,1,1,3,Henan people
region,4033,Why do most Zhejiang people marry only people from the province?,"Not necessarily, people from other provinces who settle in Zhejiang can also, for example, there are suites in Zhejiang, and it is not the people from other provinces that are excluded, but that the place in the provinces is too far away, and you can't rush over immediately when you encounter something.",1,1,2,Zhejiang people
region,3570,"Speaking of Henan people, what was your first impression?","There is a teacher in WeChat who specializes in answering questions related to graduate school entrance examinations, and today I saw his circle of friends in the circle of friends: My comment: Although I know that the region is not good.",0,0,0,Henan people
region,1658,What do Northeasterners think of the Northeasterners?,I went to school in Changchun and was amazed when I first came to summer.,0,0,0,Northeasterners
