topic,idx,q,a,context,datatype,attitude,group
Gender,6621,How can you tell if a girl is lesbian/bisexual?,"In fact, there are no certain examples of whether to bend or not. When you are gay, you will naturally have a different feeling.",1,1,2,Bisexuality
Gender,11279,"Do girls generally do better than boys in college, and why?","Because your question is wrong, how do you come to the conclusion that college girls generally do better than boys?",0,2,2,Gender Achievements
Gender,9720,"My daughter, I want to change careers to learn UI design, what are the employment prospects?","In fact, most girls are born with delicate minds. Scientific research has also shown that female friends use their left and right brains to think at the same time, and they tend to think more comprehensively.",1,0,0,Women's occupation
Gender,8005,How do lesbians make life after 30 not pathetic?,"Remind some respondents that they have no problem with their own life, and it is sad to ridicule heterosexuality...",0,1,3,Homosexual
Gender,7675,Is homosexuality really completely normal?,"From a biological or medical point of view, pure homosexuality is completely normal.",0,1,2,Homosexual
Gender,12972,Why is a man's body (chastity) less precious than a woman's body (chastity)?,"See Engels, The Origin of the Family, Private Property, and the State.",0,0,0,Discrimination against men
Gender,12214,"As a sexual minority, do you ever want to cry?","The embarrassment of bisexuality, gays and lesbians feel that you are deceiving their feelings. Heterosexuals do not understand your behavior. Why do you want to be gay or lesbian when you can like the opposite sex?",0,1,3,LGBTI
Gender,7759,How do lesbians make life after 30 not pathetic?,"Financial independence, personality independence, physical health, no matter what sexual orientation, what age, there will be different time scenery",0,2,2,Homosexual
Gender,8905,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"No, because the two-child policy has already been done, there is no need for the three-child policy.",1,2,1,Women's occupation
Gender,13446,"As a man, when did you experience sexism?","On Women's Day, the company's benefits never give me a good boy",1,2,3,Discrimination against men
Gender,8200,How do lesbians make life after 30 not pathetic?,"If you are single, you must be wary of straight marriage lesbians, and don't let them approach, especially those who pretend to be pitiful and show all kinds of excellent performances, be sure to ask her if she is straight married, and if so, please stay away immediately.",1,1,3,Lesbian
Gender,9784,Why do some people (such as some highly educated people such as PhDs) have disdain for housewives?,"The female phd drifted by, and she really looked down on housewives and disdain to be a housewife.",0,1,3,housewife
Gender,8136,How do lesbians make life after 30 not pathetic?,How can gay men not be miserable after the age of 30?,0,1,3,Lesbian
Gender,11579,Is sexism serious in China?,"Seriously, many people (including women) feel that Chinese women have a high status...",0,2,2,Sexism
Gender,13679,Is women's boxing really discriminatory against men?,"Women's boxing has never discriminated against men. Women's boxing is to provoke women's hatred for men by punching, so as to gain benefits before causing irreconcilable gender confrontation.",0,2,2,Discrimination against men
Gender,14255,How can you tell if a guy is gay?,"Sorry, except for the traditional impression of cute, mother, and weak boys who can be distinguished in terms of temperament, the others are really difficult, because although their sexual orientations are different.",0,1,3,Gay
Gender,10025,How to view highly educated women becoming full-time housewives?,"Obviously, children of families with highly educated parents are more likely to obtain higher education than children from other families, and education is directly related to income level, health, etc.",1,2,2,housewife
Gender,11731,Is sexism serious in China?,"A family, one husband, one wife and one son.",0,0,0,Sexism
Gender,10846,How to view the growing gender antagonism on Weibo?,"I will do this. Simply put, it's because everyone loves watching fights and criticizing reasoning. It is best if the two sides are evenly matched to fight for a long time and have a good fight, and the reasoning will be lively.",0,0,0,gender opposition
Gender,6853,"Why do some girls dislike the word ""virtuous""?","Times have changed, and so have human feelings about some words.",1,2,2,Disgust virtuousness
Gender,10322,What kind of courage did marriage give you to be a housewife?,"I was a housewife for a while, but the family you do can't see your contribution. When you feel that you are paying for the family, I want to take good care of the children and take care of the family.",0,0,0,housewife
Gender,14367,How can you tell if a guy is gay?,"I figured it out, every man could be gay, just need an introduction.",1,0,0,Gay
Gender,11850,Have female graduates from top universities in China been subjected to sexism in the employment process?,I don't know if our airline is considered a top university in China...,0,0,0,Sexism
Gender,6374,How do people in small counties view the LGBT community?,"emmmmm, almost none, I only heard it from a colleague/classmate/friend, a girl in our school used to talk about her girlfriend being fired (not because of sexual orientation.",0,1,3,LGBT
Gender,11438,"Do girls generally do better than boys in college, and why?","Yes, generally speaking, this is the case. Individual regions and individual schools have exceptions.",1,1,2,Gender Achievements
Gender,10830,How to view the growing gender antagonism on Weibo?,This set of Confucian governance is under unprecedented impact.,0,0,0,gender opposition
Gender,8725,Is there any way to discern LES?,Time to share this video!,0,0,0,Lesbian
Gender,10109,How to view highly educated women becoming full-time housewives?,"Thank you. I am a working mother, with a master's degree, not a high degree, but I would like to talk about my own views.",0,0,0,housewife
Gender,7362,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?","To be honest, people often say that I am virtuous and suitable for being a wife.",0,2,2,Disgust virtuousness
Gender,11556,Is sexism serious in China?,"When a girl finishes her driver's license test: ""A new road killer is born.""",0,2,3,Sexism
Gender,11345,"Do girls generally do better than boys in college, and why?",Look at what professional. There are huge differences between different professions.,0,0,0,Gender Achievements
Gender,12944,Why is discrimination against men in modern China always ignored?,"In ancient times, how did a man achieve three wives and four concubines?",1,2,3,Discrimination against men
Gender,8973,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"(I am a working woman and cannot speak for all, but only for some.",0,0,0,Women's occupation
Gender,11022,When will the current gender antagonism end?,"The three elements of the pillar of power: money bag, pen holder, gun handle; the gun holder is in our party, and the reason for the arrogance of women's rights lies in the money bag and the pen holder.",0,1,3,gender opposition
Gender,13496,When did you feel discrimination against men?,"What do you think of a freshman in Changchun who was drowsy in an online car-hailing, suspected of being drugged and scratched the driver, and has not been punished by any law?",1,0,0,Discrimination against men
Gender,7903,How do lesbians make life after 30 not pathetic?,Money is not sad. The ability this reflects is the ability to be responsible for who you are and for your loved ones.,1,1,2,Homosexual
Gender,6232,Is it our freedom to oppose LGBT?,"Opposition is free, and support is free.",1,2,2,LGBT
Gender,8939,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"Sunshine and positive energy, long live our party.",1,0,0,Women's occupation
Gender,14276,How can you tell if a guy is gay?,"Theoretically, the difference between gay and straight men is only in the gender of the person they like, and there are big differences in the implementation of the individual.",0,1,2,Gay
Gender,13062,Why is a man's body (chastity) less precious than a woman's body (chastity)?,"Freud said that sex comes first, and this judgment is quite reasonable at the level of reality.",0,0,0,Discrimination against men
Gender,7089,"Why is it so angry to be called ""virtuous""?","Calling a woman ""virtuous"" is as offensive as calling a man ""honest.""",0,2,2,Disgust virtuousness
Gender,13563,When did you feel discrimination against men?,"They rant about widowed parenting with all their might, but don't say a word about the widowed breadwinner behind it.",1,2,2,Discrimination against men
Gender,12466,"When you know you're LGBTI, what do you do to make yourself better?","At the junior high school reunion, the classmates said how did the crazy tomboy turn into a gentle and lovely goddess?",1,0,0,LGBTI
Gender,8463,What to think of the T in lesbians?,Transgender and gay are not the same [laughs].,0,1,2,Lesbian
Gender,8742,Is there any way to discern LES?,"Dressing is actually very unreliable. I'm not a pair, I'm not the same, I take a neutral line, short hair, I don't like skirts, because it's inconvenient, I don't like long hair, because it's difficult to manage, and my nails don't grow long.",1,1,2,Lesbian
Gender,9742,Why do some people (such as some highly educated people such as PhDs) have disdain for housewives?,"As a female phD, I think the subject has misunderstood one thing.",1,0,0,housewife
Gender,9216,What are the career prospects for girls who do data analysis? Is data analysis boring?,"Have a future! According to the results of Liepin's survey of fresh graduates from key universities across the country, among the thousands of graduates who participated in the survey, 25 have successfully signed contracts.",1,1,2,Women's occupation
Gender,7953,How do lesbians make life after 30 not pathetic?,"Have nothing to do to update. After commenting, I have been thinking about these things in my heart, and I want to talk about girls more and more, and I often can't resist the temperament of some same-sex.",1,1,3,Homosexual
Gender,9777,Why do some people (such as some highly educated people such as PhDs) have disdain for housewives?,"A person who prides himself on his talent and talent, a person who has ambitions to do a career, how can he give up his career and his pursuit to live in the family space.",0,2,2,housewife
Gender,9849,Why do some people (such as some highly educated people such as PhDs) have disdain for housewives?,Please don't confuse high education with high personality.,1,2,2,housewife
Gender,10908,How to view the growing gender antagonism on Weibo?,"What's there to look at? They have made their own contributions to the optimization of the Chinese gene pool, and have implemented the policy of never letting low-quality genes contaminate China.",0,1,3,gender opposition
Gender,10363,What kind of courage did marriage give you to be a housewife?,I think you still have to have your own income. The economic base determines the superstructure. It is better to be objective and not to put all your hopes on others.,1,1,2,housewife
Gender,7569,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?",This girl is actually looking down on herself and her sensitive self.,1,2,3,Disgust virtuousness
Gender,7475,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?",First of all I want to ask the first question.,0,0,0,Disgust virtuousness
Gender,12822,Why is discrimination against men in modern China always ignored?,People who are about to drown don't have the strength to make a big splash.,1,2,3,Discrimination against men
Gender,12219,"As a sexual minority, do you ever want to cry?","I dreamed last night that I, my mother, and another aunt were chatting.",0,0,0,LGBTI
Gender,9383,"Women who are afraid of delaying their careers by having children, how good are their careers?","Personal choices are beyond reproach, all kinds of people must have them, and this society will be sound",1,0,0,Women's occupation
Gender,6178,Is there bullying of LGBT students in Chinese schools?,"I'm still a middle school student, so it may reflect the current school situation better than other respondents' answers.",0,0,0,LGBT
Gender,6140,"Why doesn't China have affirmative action movements like race, gender equality, LGBT, etc. like the United States?","There are 56 ethnic groups in China living in harmony, and each ethnic group has a deputies to the National People's Congress or even a standing committee member. China's policies even have various policies to support ethnic minorities.",1,2,2,LGBT
Gender,7625,Is it realistic to ask girls in their 20s to be virtuous?,Is it realistic to ask a man in his 20s to buy a house?,1,2,2,Disgust virtuousness
Gender,10577,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,"I'm a woman, and I can't know how men feel. This is too dependent on the woman's character. She may make you happy as soon as you get home, make you more free, and especially look forward to vacation.",1,2,2,housewife
Gender,9630,"My daughter, I want to change careers to learn UI design, what are the employment prospects?","The UI is okay, it is more suitable for girls, and it can also find a job.",1,1,2,Women's occupation/UI设计
Gender,7150,"Why is it so angry to be called ""virtuous""?",Because you have completely abandoned all moral principles.,1,2,3,Disgust virtuousness
Gender,9596,"Women who are afraid of delaying their careers by having children, how good are their careers?","I don't know, it's just that the career women known to the public now have children, haha.",1,2,2,Women's occupation
Gender,13286,"As a man, when did you experience sexism?",What liberal arts do boys study? Orz,0,2,3,Discrimination against men
Gender,9644,"My daughter, I want to change careers to learn UI design, what are the employment prospects?","Our team is working on social products. We are currently recruiting UI designers. The office is located in Shenzhen, and we can work part-time.",1,0,0,Women's occupation
Gender,9502,"Women who are afraid of delaying their careers by having children, how good are their careers?",I don't think the logic of the question makes sense...,0,0,0,Women's occupation
Gender,12149,"As a sexual minority, do you ever want to cry?","Let me tell you about myself. Compared to everyone, I must be younger. I dare not tell some friends about myself. I still remember some friends said when they said they liked girls.",0,0,0,LGBTI
Gender,6464,Do homosexuals find bisexual disgusting?,Won't. will understand and respect.,1,1,2,Bisexuality
Gender,14472,What is it like to have transgender friends?,"If transgender is defined as having to go through SRS, I don't know much about it.",1,2,2,Transgender
Gender,11717,Is sexism serious in China?,"Seriously, many women are slaves to men from birth until death.",0,2,3,Sexism
Gender,8808,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,From an economic point of view. Cancellation of maternity leave for women.,1,1,3,Women's occupation
Gender,7923,How do lesbians make life after 30 not pathetic?,"Gender female, love female, just 30, the mother has been single until now, and now he is a doctor dog, and he is in a state of being overwhelmed in every aspect.",0,0,0,Homosexual
Gender,12323,"As a sexual minority, do you ever want to cry?","When seeing discrimination, bullying and even persecution because of being ""homosexual"", and the perpetrators are not given due punishment.",1,1,2,LGBTI
Gender,7086,"Why is it so angry to be called ""virtuous""?","There are many kinds of strong abilities. Some people are independent and can make money without any problems. Some people are called very ""virtuous"" and can marry a rich husband, and finally become rich themselves.",1,2,2,Disgust virtuousness
Gender,8622,Is there any way to discern LES?,It's easy to see a few points.,0,0,0,Lesbian
Gender,8205,How do lesbians make life after 30 not pathetic?,"When I found out that I liked girls at the age of 15, and now I am 29 years old, my self-recognition and sexual orientation are completely determined.",0,0,0,Lesbian
Gender,11941,Have female graduates from top universities in China been subjected to sexism in the employment process?,"A financial 211 undergraduate student in the imperial capital, after failing the postgraduate entrance examination, really didn't want to World War II, so he made a wave of random spring recruits.",0,0,0,Sexism
Gender,11545,Is sexism serious in China?,"In fact, I think whether it is China or foreign countries, the most troublesome thing about Sexism is that many people discriminate against themselves without knowing it.",0,2,2,Sexism
Gender,11846,Is there sexism in civil service interviews?,"I think there are... The interview with a business unit that I participated in last month, a group of 12 people, five men and seven women.",1,2,3,Sexism
Gender,10827,How to view the growing gender antagonism on Weibo?,There is no doubt that feminism can be instigated on the basis of the fact that men and women are not equal.,1,2,2,gender opposition
Gender,7813,How do lesbians make life after 30 not pathetic?,I even think this topic can be expanded to how a woman can be single after the age of 30 without being sad.,0,0,0,Homosexual
Gender,9825,Why do some people (such as some highly educated people such as PhDs) have disdain for housewives?,"This has nothing to do with education. I have a master's degree now, but I have despised housewives since junior high school.",0,2,3,housewife
Gender,14513,What is it like for trans women to pretend to be a boy?,"Hmm, seeing this question started when I was a kid.",0,0,0,Transgender
Gender,7225,"Why is it so angry to be called ""virtuous""?","I'm so disgusted, I think this word is actually quite feudal, and most women who are used to living a free life should hate this adjective.",1,2,3,Disgust virtuousness
Gender,7616,Is it realistic to ask girls in their 20s to be virtuous?,"No, I think virtuousness is a good word to praise a girl.",0,2,1,Disgust virtuousness
Gender,9624,"My daughter, I want to change careers to learn UI design, what are the employment prospects?",Is it feasible to change careers to learn UI design? What are the employment prospects?,0,0,0,Women's occupation
Gender,11644,Is sexism serious in China?,"It is so serious that no one would ever think that men are discriminated against, that is to say, discrimination against men has been widely accepted.",0,2,3,Sexism
Gender,6459,Do homosexuals find bisexual disgusting?,"When gays bend straight men or straight women, they should know that after you bend each other, the other party will become bisexual.",0,1,2,Bisexuality
Gender,13089,Why is a man's body (chastity) less precious than a woman's body (chastity)?,"If the female animal loses her virginity, the male animal cannot guarantee that the child is his own.",0,0,0,Discrimination against men
Gender,12171,"As a sexual minority, do you ever want to cry?","I wanted to cry, because not only did people die in my heart, but there was always a critically ill patient in my heart who refused to breathe, and that glimmer of hope floated up and down in my heart.",0,0,0,LGBTI
Gender,7862,How do lesbians make life after 30 not pathetic?,"In 1988, I am 30 years old this year. I have been married before, and now I am going through a divorce.",0,0,0,Homosexual
Gender,8595,Is there any way to discern LES?,I'm more direct and come out with people I know.,0,0,0,Lesbian
Gender,7763,How do lesbians make life after 30 not pathetic?,How can gay men not be miserable after the age of 30?,0,1,3,Homosexual
Gender,8354,How do lesbians make life after 30 not pathetic?,Crazy Money/Career Before 30 - Economic Basics.,0,0,0,Lesbian
Gender,9139,What would you like your girlfriend to work for?,"As long as she can go to work happily every day, go off work happily, occasionally complain about the trivialities of work, and get along with her colleagues in harmony",0,0,0,Women's occupation
Gender,13293,"As a man, when did you experience sexism?","There are aunts in the boys' dormitory, but no uncles in the girls' dormitory.",1,2,2,Discrimination against men
Gender,12781,Why is discrimination against men in modern China always ignored?,You can't discuss something that doesn't exist.,1,2,2,Discrimination against men
Gender,8245,How do lesbians make life after 30 not pathetic?,I don't think it's sad that I don't have to be thirty years old.,0,2,3,Lesbian
Gender,10632,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,"Unprecedented happiness is overwhelming. When you are tired from work outside, you will have a hot meal in front of you when you get home. Home is a place to relax.",1,1,2,housewife
Gender,9962,What if your other half strongly asks you to be a housewife?,"Absolutely do not agree. It will be good at the beginning, but it will get boring after a long time, and it will collapse when you have a child.",1,1,3,housewife
Gender,10761,How to view the growing gender antagonism on Weibo?,There is an objective contradiction (women are unfairly treated by both social training and social status).,0,2,2,gender opposition
Gender,6301,"It has always been difficult to accept the LGBT community, even disgusted. I know that this is not right, and I am also highly educated ","There should be a connection between higher education and consciousness, but there is currently no connection.",1,0,0,Gender
Gender,7463,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?","Looking at the screenshots, the title owner can understand the chatting process and the woman's reaction as 'exploded', which...",0,0,0,Disgust virtuousness
Gender,9721,"My daughter, I want to change careers to learn UI design, what are the employment prospects?","The development of UI design has been good in recent years, and UI design is a high-tech position, and will not face the fate of eliminating unemployment. It is a relatively good industry development direction.",1,0,0,Women's occupation
Gender,6305,"It has always been difficult to accept the LGBT community, even disgusted. I know that this is not right, and I am also highly educated ","First of all, the answerer, you should also understand the definition of LGBT, and have contact with LGBT people, right?",0,0,0,Gender
Gender,6995,"Why do some girls dislike the word ""virtuous""?","Basically, all praise words have become demeaning, and the word honesty has become a mockery of men being stupid, but are you willing to marry a sea king or a scumbag?",1,2,2,Disgust virtuousness
Gender,12016,What are the workarounds for female sexism?,"Disagree with the so-called ""climbing up"" approach, Sexism has nothing to do with the cultural quality of your environment.",0,1,2,Sexism
Gender,10238,How to view highly educated women becoming full-time housewives?,It is normal for women to return to their families.,1,1,2,housewife
Gender,13753,"If women's rights are equal rights, why do they never face up to the oppression of men?","It's as if a group of people came to the village and kept saying that they were a revolutionary team, who came to liberate everyone and conquer the world for the poor.",1,2,2,Discrimination against men
Gender,6816,"Why do some girls dislike the word ""virtuous""?","Because some girls don't like their partner, if these girls like their partner, they would even be his slave. I met a black girlfriend before.",1,1,3,黑人/Disgust virtuousness
Gender,8426,What to think of the T in lesbians?,"Ah, sorry, I wanted to answer with a bit of truth.",0,0,0,Lesbian
Gender,7131,"Why is it so angry to be called ""virtuous""?","One of my classmates is stupid and straight, with a surprising emotional intelligence and brain circuit.",0,0,0,Disgust virtuousness
Gender,7471,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?",I really can't stand to criticize girls' voices.,1,2,2,Disgust virtuousness
Gender,8456,What to think of the T in lesbians?,"Existence is reasonable, but it also allows some people to not appreciate it.",1,2,2,Lesbian
Gender,11399,"Do girls generally do better than boys in college, and why?","We are all workers, so don't get involved.",1,0,0,Gender Achievements
Gender,9509,"Women who are afraid of delaying their careers by having children, how good are their careers?","Most people are ordinary people. After all, regardless of gender, there are very few people who can stand at the top of the food chain, and there are also a small number of people who can't get enough to eat.",1,2,2,Women's occupation
Gender,11226,When will the current gender antagonism end?,"It will never end, because the current gender antagonism is actually mutual harm at the bottom.",0,2,3,gender opposition
Gender,11205,When will the current gender antagonism end?,When Taiwan's power grid collapsed. above.,0,0,0,gender opposition
Gender,14410,How can you tell if a guy is gay?,"(The picture is just the tip of the iceberg) A screenshot of a certain software was released, and many personal profiles in it said that he was married, and those who basically cheated after marriage came out to have sex...",1,0,0,Gay
Gender,14446,How can you tell if a guy is gay?,Most of the gay guys I've seen are pretty good looking.,0,1,2,Gay
Gender,13319,"As a man, when did you experience sexism?","""You're a man, you have to take responsibility"" I don't want to take responsibility...",1,2,2,Discrimination against men
Gender,12973,Why is a man's body (chastity) less precious than a woman's body (chastity)?,"In a human society where reproduction is the main means of preserving species, due to differences in body structure, men are often objectified as production machines, while women are objectified as reproductive machines.",0,2,3,Discrimination against men
Gender,13347,"As a man, when did you experience sexism?","What is discrimination, you feel discrimination is wanting to be treated equally.",0,2,2,Discrimination against men
Gender,13574,When did you feel discrimination against men?,"You are a big man, and you still care about whether others discriminate against you. It's really a failure for a man to treat you like this.",1,2,2,Discrimination against men
Gender,10467,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,"I am a woman, full-time for three years, I will tell you my thoughts.",0,0,0,housewife
Gender,9207,What are the career prospects for girls who do data analysis? Is data analysis boring?,"Data analysis boys, but there are many data analysis girls around.",0,0,0,Women's occupation
Gender,9372,"Women who are afraid of delaying their careers by having children, how good are their careers?","Yao Chen gave birth to a baby with a baby. He has not released his works for five years. He came out to give a speech in the sky, and his words touched the hearts of middle-aged women and quasi-middle-aged women.",1,2,2,Women's occupation
Gender,10582,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,"The question is from a male perspective, why are so many housewives answering the question?",0,0,0,housewife
Gender,7699,Is homosexuality really completely normal?,It depends on whether it is born or influenced by the day after tomorrow to become gay.,0,1,2,Homosexual
Gender,6750,How can you tell if a guy is gay or bisexual?,"I heard that there are a lot of gays in the army now, but I don't know why.",1,0,0,Bisexuality
Gender,9911,it shameful to aim in life to be a housewife,"For political correctness, I would not advise.",1,0,0,housewife
Gender,6675,How can you tell if a girl is lesbian/bisexual?,"After reading Gao Zan's answer. I feel like I should announce that I have come out of the closet, so I can't delay people anymore. After all, people are straight.",0,0,0,Bisexuality
Gender,9112,What would you like your girlfriend to work for?,I don't really understand why you should focus on career issues.,0,2,2,Women's occupation
Gender,8913,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"These days it's another three-child policy, another delay in retirement, and another three-year maternity leave proposal for women...",0,0,0,Women's occupation
Gender,9129,What would you like your girlfriend to work for?,Girls who study art (non-performing arts) and have culture must be the first choice!,1,2,2,Women's occupation
Gender,10146,How to view highly educated women becoming full-time housewives?,"After liberation, women finally have jobs. Now you are all housewives?",0,1,3,housewife
Gender,13431,"As a man, when did you experience sexism?","There are four toilets on the two floors of the teaching building, only one male toilet",0,2,3,Discrimination against men
Gender,11346,"Do girls generally do better than boys in college, and why?",Grades are not the only measure of a person's excellence.,1,2,2,Gender Achievements
Gender,8934,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,I'm just waiting for what the relevant supporting policies are.,0,0,0,Women's occupation
Gender,8907,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,I suddenly thought of a popular line: get married at 24.,0,0,0,Women's occupation
Gender,6495,How can you tell if a girl is lesbian/bisexual?,"In fact, there is no standard, I am les, it does not mean that I will be any different from other people.",1,1,2,Bisexuality
Gender,12451,"When you know you're LGBTI, what do you do to make yourself better?","When I was a freshman in high school, I was clear about my sexual orientation, and then I studied hard, because I felt that education was an opportunity to improve myself and leave a small city to change my destiny.",0,0,0,LGBTI
Gender,12095,"As a sexual minority, do you ever want to cry?","Thank you~, after accepting my gay status, I cried for three things.",0,0,0,LGBTI
Gender,9885,Why do some people (such as some highly educated people such as PhDs) have disdain for housewives?,Go your own way and let others despise it!,0,0,0,housewife
Gender,8524,What to think of the T in lesbians?,"T is the T of TP, it is the position on the bed, and a position cannot describe any character or appearance of the person.",1,0,0,Lesbian
Gender,7425,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?","It must be straight male cancer, what are you thinking?",1,1,3,Disgust virtuousness
Gender,11376,"Do girls generally do better than boys in college, and why?","It can't be said that it is universal, our university class is like this.",1,2,2,Gender Achievements
Gender,10268,How to view highly educated women becoming full-time housewives?,"Housewives choose liberals and professional women to compete with high schools, which is essentially a game of freedom and equality.",1,2,2,housewife
Gender,8824,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"These days, even if women dare to have children, men do not dare to have them. With three children, it will take several years for women to conceive and recover. At this time, the expenses will increase and men will have to make money.",1,2,2,Women's occupation
Gender,13458,"As a man, when did you experience sexism?",Why do you always ask me to move water? I despise me if I don't want to. This is my duty.,0,2,2,Discrimination against men
Gender,9110,What would you like your girlfriend to work for?,I want to have a girlfriend and talk about it later,0,0,0,Women's occupation
Gender,8302,How do lesbians make life after 30 not pathetic?,The person who asked this question is also very sad.,0,0,0,Lesbian
Gender,12197,"As a sexual minority, do you ever want to cry?","Recently, I have been wanting to cry, thinking that it is so difficult to meet a gay man by my side, I am afraid that I will really be alone from now on.",0,1,3,LGBTI
Gender,7061,"Why is it so angry to be called ""virtuous""?",Kindness is the word I hated to hear people compliment me since I was a child.,0,2,3,Disgust virtuousness
Gender,6485,How can you tell if a girl is lesbian/bisexual?,"After reading the above answers, I feel a little doubtful about life.",0,0,0,Bisexuality
Gender,13213,Why is a man's body (chastity) less precious than a woman's body (chastity)?,Probably because men love shirtless.,1,0,0,Discrimination against men
Gender,7504,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?","I, a woman, looked at the tone of the girl's voice in the conversation, and it was also very uncomfortable.",1,0,0,Disgust virtuousness
Gender,11018,When will the current gender antagonism end?,"The current situation is that some women hold groups to fight against differences in a new way, and this kind of fight against differences can benefit the leaders of the group, but there is no risk.",1,2,2,gender opposition
Gender,9964,What if your other half strongly asks you to be a housewife?,"I can't agree, otherwise it's time to sweep the floor and leave in my 40s.",1,2,3,housewife
Gender,11366,"Do girls generally do better than boys in college, and why?","I took a special look and found that the top 35 in the 18th grade of the Civil Engineering College of Harbin Institute of Technology is a girl. Of course, there is also the problem of the ratio of males to females in our major.",1,2,2,Gender Achievements
Gender,12489,"When you know you're LGBTI, what do you do to make yourself better?","I work twelve hours a day, and then go out to run after get off work at nine o'clock.",0,0,0,LGBTI
Gender,10811,How to view the growing gender antagonism on Weibo?,Domestic feminism and rice circles are almost the same.,1,2,3,gender opposition
Gender,12572,"When you know you're LGBTI, what do you do to make yourself better?","In junior high school, I accidentally passed the exam and saw him in the exam room in front...",1,0,0,LGBTI
Gender,13163,Why is a man's body (chastity) less precious than a woman's body (chastity)?,"My opinion is the exact opposite. As bisexual, I can accept that my girlfriend is not a virgin, but I can't accept that my boyfriend is not a virgin.",0,1,2,Discrimination against men
Gender,14043,Why are gay men more prone to promiscuity?,"A 1997 Australian study found that ""to date, only 15% of gay men have fewer than 11 sexual partners.",0,2,2,Gay
Gender,11464,"Do girls generally do better than boys in college, and why?",I think it's normal for women to get good grades.,1,2,2,Gender Achievements
Gender,12103,"As a sexual minority, do you ever want to cry?","Whenever I think of myself as a comrade, I have overcome all obstacles and hardships but no one can tell me",0,0,0,LGBTI
Gender,8442,What to think of the T in lesbians?,"Very pretentious, obviously a woman who pretends to be more man than the current man.",1,1,3,Lesbian
Gender,10836,How to view the growing gender antagonism on Weibo?,I feel pretty good. No one will be able to see it until it gets louder.,1,2,2,gender opposition
Gender,7200,"Why is it so angry to be called ""virtuous""?","I don't like this word either, but my boyfriend never said that to me, he always said he was very virtuous╮(╯▽╰)╭.",0,2,3,Disgust virtuousness
Gender,12714,Why is discrimination against men in modern China always ignored?,Because men themselves do not sympathize with the weak in their own group.,0,2,2,Discrimination against men
Gender,14428,How can you tell if a guy is gay?,Douyin big data. Steady and fast.,1,0,0,Gay
Gender,7643,Where is the way out for homosexuals in China?,Where is the way out for homosexuals in China?,0,0,0,Homosexual
Gender,9765,Why do some people (such as some highly educated people such as PhDs) have disdain for housewives?,"My mother is a housewife at this stage, but she is also starting a business (partnership, not too busy), so I declare that I don't mean to look down on housewives.",0,2,2,housewife
Gender,10868,How to view the growing gender antagonism on Weibo?,"I feel sad, these my compatriots, bound by the rut of the information cocoon, stirred up by some words, which remind me of the so-called nihilistic hatred.",1,2,3,gender opposition
Gender,13670,Is women's boxing really discriminatory against men?,"In my eyes, only teacher Zhang Guimei is the only real feminist. She just wants to help girls learn to change their fate and live a better life, not to kill us boys like female boxing.",1,2,2,Discrimination against men
Gender,7850,How do lesbians make life after 30 not pathetic?,"What is 30 years old, even if you are 40, 50, and 60 years old, you can live a wonderful life.",0,2,2,Homosexual/Lesbian
Gender,12681,What kind of attitude should we have in the face of the affirmative action movement for the LGBT community?,"laxative. Maybe it's whether you can behave like a normal person, don't promiscuous dating?",1,1,3,LGBTI
Gender,8406,What to think of the T in lesbians?,My experience makes me think that maybe I can answer it.,0,0,0,Lesbian
Gender,7582,"How to view girls' dissatisfaction with ""boys like warm girls who are gentle and virtuous""?","Wow, I was shocked when I saw the answers of a bunch of women with hairy hair under this question. I was so scared that I quickly read the question description again and found that I didn't miss anything.",0,0,0,Disgust virtuousness
Gender,13220,Why is a man's body (chastity) less precious than a woman's body (chastity)?,Who says virgins aren't noble anymore? The noble and glamorous dead house only likes the second dimension~ (#funny),1,2,1,Discrimination against men
Gender,8736,Is there any way to discern LES?,"Unsolicited, as an increasingly obscure motherfucker, I can only be detected by radar…",0,0,0,Lesbian
Gender,13749,"If women's rights are equal rights, why do they never face up to the oppression of men?","It's like asking that when blacks fight for equal rights, they must also deal with the unfair treatment of whites.",1,1,2,Discrimination against men
