topic,idx,q,a,context,datatype,attitude,group
occupation,24788,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","It’s not that I don’t want to. I’m now entering a factory as a worker, and I can’t see the development prospects. I’m saying goodbye to intensive industries. The high technology cannot meet the requirements, the development of low technology is limited, and the learning environment is poor.",0,1,2,worker
occupation,27317,Why do some science students in my country look down on liberal arts students?,"Because when the liberal arts students made a wish ten years ago, they said that by 2020, all human beings can travel back and forth between the earth and the moon at will.",1,0,0,Arts and Sciences
occupation,24718,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","The post-90s generation is unwilling to work in factories as workers. This is a very real thing, and it is also a very serious problem in the process of China's industrial restructuring.",0,1,2,worker
occupation,27437,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","Is ""information transmission, software and information technology services"" a big category?",0,0,0,The new generation of migrant workers
occupation,28197,"Some programmers have been working for a long time, why is emotional intelligence getting lower and lower?","When I saw some people say use it or lose it, I think that's basically the case.",0,1,3,programmer
occupation,26801,What if a nursing student doesn't want to be a nurse?,"Nursing for three years, the current clinical trial CRA one.",0,0,0,Nursing careers
occupation,25729,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?",Zheng Huangqi is good at using words. One word made me feel the superiority of overflowing the screen and being full of discrimination.,1,1,3,Worker farmers
occupation,25333,Why would a German factory worker be willing to work in the same factory all his life until retirement?,I see a lot of people saying that the benefits of European and American factories are better than ours. This is a fact. They do have better benefits and higher incomes than ours.,0,1,3,worker
occupation,27284,Why do some science students in my country look down on liberal arts students?,A truly wise and well-mannered person will maintain a reverence for the fields that he does not know and has not been involved in.,0,0,0,Arts and Sciences
occupation,24913,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?",Why are other answers so long?,0,0,0,worker
occupation,24666,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","1. During the summer vacation after the college entrance examination, I went to Beijing to work as a security guard at the Water Cube. The security guard's job was to stand, and some places were not allowed to enter. It was as simple as that.",1,0,0,worker
occupation,26313,"The NPC deputies suggested advocating that the media not use language such as ""migrant workers"", is the term ""migrant workers"" discriminatory?",Wasn't this word banned nearly 10 years ago?,0,0,0,Worker farmers
occupation,27461,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","It turned out that Chinese education believed that ancient China had a strong scientific tradition, and cited a series of ancient scientific research results to illustrate, but in real history we have no soil for science.",1,0,0,The new generation of migrant workers
occupation,26278,"The NPC deputies suggested advocating that the media not use language such as ""migrant workers"", is the term ""migrant workers"" discriminatory?","If you don't call migrant workers, do you want to be called Long migrant workers?",0,0,0,Worker farmers
occupation,24743,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?",Let me talk about the breakthrough before the full popularity of automation!,0,0,0,worker
occupation,26544,Why is everyone reluctant to study nursing?,"When you come to the School of Nursing of Shenzhen University, you will know why those who study here do not study nursing.",0,1,2,Nursing careers
occupation,26481,Why is everyone reluctant to study nursing?,Really. Not at all.,0,0,0,Nursing careers
occupation,26875,What if a nursing student doesn't want to be a nurse?,"Like you, I am an undergraduate nursing student and want to become a university nursing teacher through the nursing postgraduate entrance examination.",0,0,0,Nursing careers
occupation,26341,"The NPC deputies suggested advocating that the media not use language such as ""migrant workers"", is the term ""migrant workers"" discriminatory?","Black people, migrant workers, and civil servants, seeing the stereotypes of the corresponding groups in each word, if it is mostly negative, then the word is discriminatory.",1,1,2,Worker farmers
occupation,24855,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?",The advanced nature of the working class is reflected in a high degree of organization and mastery of advanced productive forces.,1,1,2,worker
occupation,27618,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","What should I say about the new generation of migrant workers engaged in information transmission, software and information technology services, I don't think this industry can be closely related to farmers.",0,1,2,The new generation of migrant workers
occupation,28241,What happens to programmers after five years of work?,"After five years, my mentality has grown a bit older, and I no longer like to buy headphones, keyboards, and figures, quit smoking, and become a house slave.",0,0,0,programmer
occupation,28192,"Is it that the better the programmer, the lower the emotional intelligence?","Most of the programmer's work has practiced programming, and the sequence of the program is A to B to C. If there is no B, it is impossible to reach C, and it is absolutely impossible.",1,0,0,programmer
occupation,26581,Is it really a good development to study nursing as a boy?,Graduated in 20 years and is rotating.,0,0,0,Nursing careers
occupation,28632,What do you think of occupational discrimination? Is there a way to solve it?,"95 years. The work income is average, and the work pressure is also quite high.",0,0,0,Occupational discrimination
occupation,24995,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?",Because there is no threshold for becoming a worker.,1,1,3,worker
occupation,26283,"The NPC deputies suggested advocating that the media not use language such as ""migrant workers"", is the term ""migrant workers"" discriminatory?","The previous answer was deleted, it's really yours!",0,0,0,Worker farmers
occupation,28054,What should I do if I feel less emotional intelligence after becoming a programmer?,"Laziness does not mean low emotional intelligence. Too lazy to pay attention to you, most of the things he is thinking about are more interesting.",1,1,2,programmer
occupation,28455,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","First of all, we must admit the fact that strong and weak are objective existences.",0,0,0,Occupational discrimination
occupation,28642,Which occupations are now discriminated against?,"I personally think that this question is of little value, or do you deliberately avoid these professions after you know the answer?",0,1,2,Occupational discrimination
occupation,27622,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?",Make sure that migrant workers' wages are not in arrears.,1,1,2,The new generation of migrant workers
occupation,25533,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,Think of the alienated labor of Marx.,0,0,0,worker
occupation,27164,Why do some science students in my country look down on liberal arts students?,Very normal. I shook my head.,0,0,0,Arts and Sciences
occupation,25009,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Workers are workers, and factory dogs should actually be called black slaves.",0,1,3,worker
occupation,25215,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"Because there is no way, I have to repay the loan and see a doctor.",1,2,2,worker
occupation,25063,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","The dignity of a profession comes from the right to speak or the closeness to the government. In the past years, the opinions of workers had to be taken into account by local leaders.",0,1,2,worker
occupation,24684,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","Improve treatment, reduce labor intensity, and improve the working environment. Naturally, some people go.",1,1,2,worker
occupation,27994,What should I do if I feel less emotional intelligence after becoming a programmer?,I think programmers are really miserable and are labeled as low emotional intelligence.,0,2,3,programmer
occupation,26652,Is it really a good development to study nursing as a boy?,"The development of female nurses is limited, can they develop by changing gender?",1,2,2,Nursing careers
occupation,26550,Why is everyone reluctant to study nursing?,"The same is a nurse, why is a nurse embarrassing a nurse?",0,0,0,Nursing careers
occupation,25988,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","Well, I can delete it all. In a word, without the contribution of farmers, there will be no new China. I hope you will remember the contributions made by farmers to the new China.",0,1,1,Worker farmers
occupation,28646,Why do you dislike the profession of nurse in blind dates?,"Think about it, nurses are in daily contact with highly educated and high-income doctors, and nurses work very intensively, take a long time, and return home exhausted.",0,1,2,Occupational discrimination
occupation,24899,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?",My mom and my uncle were teachers in the 80s.,0,0,0,worker
occupation,26576,Why did you choose a career as a nurse and what factors made you decide to study nursing?,"It’s easy to find a job, and the money is more~ I don’t have money to go to graduate school, and my family has a big burden. I can at least support myself by reading this.",1,1,2,Nursing careers
occupation,26753,What if a nursing student doesn't want to be a nurse?,"How should I put it, let’s take my own example. When I was a freshman, I didn’t want to learn this profession and then wanted to change careers, but at that time I was very comfortable with the status quo.",0,0,0,Nursing careers
occupation,25133,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Luo, let's take a look at the words learned in the Chinese language texts taught by people.",0,0,0,worker
occupation,25375,Why would a German factory worker be willing to work in the same factory all his life until retirement?,Employees in the Chinese system are also willing to work in this unit for a lifetime until they retire.,1,1,2,worker
occupation,28215,What happens to programmers after five years of work?,"After 5 years, I finally realized that I am an ordinary working man, not much different from a friend who delivers food or a friend who sweeps the floor, but I ride the wave of the times.",1,1,2,programmer
occupation,28102,What should I do if I feel less emotional intelligence after becoming a programmer?,"If you ask this kind of question, it means that any programmer has a higher IQ than you.",0,1,3,programmer
occupation,27583,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","Don't think that after a few years of reading, you are not a migrant worker.",0,1,3,The new generation of migrant workers
occupation,27900,Why does it feel like emotional intelligence drops after learning to program?,"I also feel that after I entered this pit, my EQ is gone.",1,2,3,programmer
occupation,25790,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","I saw some replies and understood some points. Some people felt that they would never be able to break free from the shackles of the word peasant by studying hard, and would not be able to improve their social status.",1,1,3,Worker farmers
occupation,27335,Why do some science students in my country look down on liberal arts students?,Actually it doesn't exist. Science students look down on fools.,1,2,3,Arts and Sciences
occupation,27468,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","Thanks to the official, I finally recognized my position.",0,0,0,The new generation of migrant workers
occupation,27981,What should I do if I feel less emotional intelligence after becoming a programmer?,"When I saw this answer, I thought it was right.",1,2,2,programmer
occupation,25897,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","There is no Tongtian pattern, grandfather has never been in the history books, and his identity, He Dehe, can question the names of the gentlemen to you, so don't hurry up and kowtow.",0,0,0,Worker farmers
occupation,27528,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?",The country has rectified the names of our programmers!,0,0,0,The new generation of migrant workers
occupation,28563,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","Because these two things are all for the purpose of reducing the burden on oneself, and people act accordingly for their own interests.",0,0,0,Occupational discrimination
occupation,26571,Why did you choose a career as a nurse and what factors made you decide to study nursing?,"laxative. How should I put it? After graduation, I was very confused. I thought about studying veterinary medicine, kindergarten teachers, computers, engineering costs, etc., but I never thought about studying nursing.",0,0,0,Nursing careers
occupation,26599,Is it really a good development to study nursing as a boy?,"There is a lot of demand, but most of them don't want to do nursing for a lifetime.",1,1,3,Nursing careers
occupation,25048,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?",Only the factories of state-owned enterprises and central enterprises are called workers.,0,1,3,worker
occupation,26689,What if a nursing student doesn't want to be a nurse?,Latest News: (21 Aug 2021).,0,0,0,Nursing careers
occupation,25559,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,Why did it say that Huang Shiren squeezed the long-term workers when it was Yang Bailao who bought his daughter voluntarily?,0,2,3,worker
occupation,25900,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","Originally Oklahoma people just referred to Oklahoma people, and no other consciousness, and now it has become synonymous with dirty and dirty.",1,1,1,Worker farmers
occupation,24759,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","Factories don't need to worry. Those who can be replaced by machines will naturally be replaced, those who can close their doors will naturally close their doors, and those who can survive will naturally be able to adapt to this generation.",0,0,0,worker
occupation,25099,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?",Because today's workers are descendants of farmers.,0,0,0,worker
occupation,25755,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","discriminate? As an excellent writer in a small town and a code farmer in the city, why do I feel that the ""new generation of migrant workers"" is an honorable title!",0,0,0,Worker farmers
occupation,26786,What if a nursing student doesn't want to be a nurse?,"Let's see what education you have, college?",0,0,0,Nursing careers
occupation,24691,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","The development of factories is not a problem, robots and artificial intelligence have long been ready to go.",0,0,0,worker
occupation,26240,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","It is because the status of money is put in the first place, and the status of businessmen is too high.",1,1,2,Worker farmers
occupation,24994,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Because the workers of the present are the farmers of the past. If you say that the workers of the past were treated well, what kind of life did the farmers in the past live?",1,1,3,worker
occupation,27165,Why do some science students in my country look down on liberal arts students?,"I am also a science student, but I think science and technology have never been the primary productive force.",0,0,0,Arts and Sciences
occupation,25831,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","Harsh and true. When you see this word, you remind yourself of your situation and don't think the outside world is beautiful.",0,1,3,Worker farmers
occupation,27380,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","On behalf of Bread, I solemnly petition the country for all migrant workers in China's Internet industry!",0,0,0,The new generation of migrant workers
occupation,25324,Why would a German factory worker be willing to work in the same factory all his life until retirement?,The previous answerer mentioned that German workers have good welfare and high treatment.,1,1,2,worker
occupation,27029,Is a nurse who graduated from undergraduate nursing really the worst profession?,"No, I am a junior college student. I have been trained for two years in the second-ranked hospital at the provincial level, and I am almost two years old. Now I have an operating room, my work is smooth, and the team is harmonious.",0,1,1,Nursing careers
occupation,27601,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?",Isn't this normal in terms of Beijing's industrial structure and consumption level (mainly referring to the price of rented houses)?,0,2,2,The new generation of migrant workers
occupation,25164,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"In Germany, the income gap is small, and blue-collar wages are high. Even if new employees are just hired, it is normal for workers on the production line to have higher wages than white-collar workers in the office.",0,1,2,worker
occupation,26508,Why is everyone reluctant to study nursing?,"After all, this is a job that does not require any technical content. Just pull one from the street to train for a week and you can start your job!",0,1,3,Nursing careers
occupation,25117,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Comrade, your thinking is very dangerous.",0,0,0,worker
occupation,27669,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?","The state defines you as a migrant worker, not what you do.",0,0,0,The new generation of migrant workers
occupation,28295,What happens to programmers after five years of work?,"In real life, programmers are called ""code farmers""?",1,0,0,programmer
occupation,24874,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","In the past, workers basically referred to the workers of state-owned enterprises. The state covered everything from head to toe, from life management to death, eating planned grains, and hair-tailed fish. A factory was an independent society.",0,1,3,worker
occupation,26916,What if a nursing student doesn't want to be a nurse?,"Now many nursing students and working nurses are taking exams as health managers, thinking that hospitals are building health management centers, you can try.",0,1,3,Nursing careers
occupation,27091,Why do some science students in my country look down on liberal arts students?,"In fact, many science students do not look down on liberal arts students, but simply do not look down on liberal arts teaching...",0,2,3,Arts and Sciences
occupation,27857,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?","No way? No one really thinks that the threshold for Internet programmers is very high, right?",0,1,3,The new generation of migrant workers
occupation,26529,Why is everyone reluctant to study nursing?,"It's hard to recruit nurses, including board and lodging, and five insurances. Because it is a specialized hospital, there may be 4-8 patients a day, but it is difficult to recruit in this city.",0,1,2,Nursing careers
occupation,25220,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"The same question, employees of Industrial and Commercial Bank of China, Chinese civil servants, China Electric Power, China Tobacco, China Railway, China Nuclear Power, Three Gorges Power, China Mobile, China Telecom, and China Unicom.",0,0,0,worker
occupation,25318,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"A group of land-washing workers, most of the state-owned enterprise employees before the reform worked until retirement.",0,2,2,worker
occupation,26973,How tired are Nursing careers really?,"Very tired, very tired, the holidays are not fixed, and it is difficult to communicate.",1,1,3,Nursing careers
occupation,26971,How tired are Nursing careers really?,"In addition to being physically tired, disrespected, the nurse-patient relationship is tense, and the heart is even more tired!",0,1,3,Nursing careers
occupation,25949,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?",Give up fantasy and prepare to be a bonus.,0,0,0,Worker farmers
occupation,25604,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"Going to a factory voluntarily or not, and squeezing workers are two different things.",0,1,2,worker
occupation,28426,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","Regardless of whether the occupation is equal or not, whether it is a social Darwinian or not, it is necessary to study hard and find a good job.",0,1,2,Occupational discrimination
occupation,25183,Why would a German factory worker be willing to work in the same factory all his life until retirement?,Some of the employees in our company are old people who have been in the company for fifteen or six years.,0,0,0,worker
occupation,26167,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","Decent! To be decent, you need money, all the actors with corrupt morals, the unscrupulous, and the corrupt officials.",1,0,0,Worker farmers
occupation,27312,Why do some science students in my country look down on liberal arts students?,"Because China's thousands of years of literature have been messed up by the West's hundreds of years of management, and will never turn over.",0,1,3,Arts and Sciences
occupation,25736,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","It's really good for migrant workers, at least there is land?",0,1,2,Worker farmers
occupation,25898,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","Your question shows that you yourself harbor deep discrimination against ""peasant workers"".",0,1,3,Worker farmers
occupation,27554,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?",This is to help everyone recognize their own class.,0,1,3,The new generation of migrant workers
occupation,25342,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"Let's put it this way, the blue-collar workers that can be contacted in China are already elite-level blue-collar workers. As an elite, you enjoy the treatment of an elite, so there is nothing wrong with working for a lifetime.",1,1,2,worker
occupation,27439,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?","Tell your parents to do it, but not you?",0,0,0,The new generation of migrant workers
occupation,25582,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,My answer to the question is: under what circumstances do workers go to the factory voluntarily?,0,1,2,worker
occupation,28286,What happens to programmers after five years of work?,"From the input cost to the benefit, 5 years of relatively high-level programmers is enough to establish an effective knowledge system. Of course, even if it is bad, they can become proficient in this field.",1,1,2,programmer
occupation,25920,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","As stated in the definition, the word itself has no special color, only the combination of historical background and historical treatment has a special color.",0,0,0,Worker farmers
occupation,25932,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","""The so-called new generation of migrant workers refers to those born after the 1980s and aged 16 and above.",0,1,2,Worker farmers
occupation,26285,"The NPC deputies suggested advocating that the media not use language such as ""migrant workers"", is the term ""migrant workers"" discriminatory?",Is the word migrant worker discriminatory?,0,1,2,Worker farmers
occupation,26427,Why is everyone reluctant to study nursing?,During apprenticeship. A graduate nurse sister has been persuading me to change careers.,0,1,3,Nursing careers
occupation,25412,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"Don't compare foreign countries, don't say people can't work for 30-40 years, don't say seniority bonus, various welfare benefits.",1,0,0,worker
occupation,26687,What if a nursing student doesn't want to be a nurse?,If you ask me what I regret the most after entering the nursing industry?,0,1,3,Nursing careers
occupation,27600,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?",Can Beijing migrant workers really be compared with programmers?,1,0,0,The new generation of migrant workers
occupation,26872,What if a nursing student doesn't want to be a nurse?,"When I was a freshman, a friend was studying nursing, and he decided not to be a nurse since he entered school.",0,0,0,Nursing careers
occupation,28374,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","They also advocated that AIDS patients were equal to others and opposed social discrimination against AIDS patients, while urging children to be careful not to contract AIDS.",0,2,3,Occupational discrimination
occupation,27149,Why do some science students in my country look down on liberal arts students?,Are Philosophy and Social Sciences a Liberal Arts?,0,0,0,Arts and Sciences
occupation,26752,What if a nursing student doesn't want to be a nurse?,"If you think about it very clearly and you really don’t like nursing work, you should change careers as soon as possible!",0,1,2,Nursing careers
occupation,25125,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Enterprise restructuring, do you know what it is?",0,0,0,worker
occupation,24928,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","As a veteran worker, I would like to talk about how the status of workers is reflected.",0,0,0,worker
occupation,24627,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?","automation. In my factory, there were more than 20,000 people ten years ago, and now there are more than 2,000 people, and they are still working on the machine. Last year, it was said that the revenue exceeded 1 billion, and I don't know if it is true or not.",1,0,0,worker
occupation,25109,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","Capitalists will not call you a factory dog, at least not on the surface.",0,2,3,worker
occupation,24850,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?",One thing to understand is that we have a large population and few employment opportunities.,1,0,0,worker
occupation,27960,What should I do if I feel less emotional intelligence after becoming a programmer?,"Because I have become good friends with the computer, --, this is really not a good thing.",0,2,3,programmer
occupation,28103,What should I do if I feel less emotional intelligence after becoming a programmer?,The programmers I know are getting better and better!,0,1,3,programmer
occupation,27038,Is a nurse who graduated from undergraduate nursing really the worst profession?,It can only be said that it is a relatively good choice for the nursing team.,0,0,0,Nursing careers
occupation,26588,Is it really a good development to study nursing as a boy?,What kind of height does a good development refer to?,0,0,0,Nursing careers
occupation,26292,"The NPC deputies suggested advocating that the media not use language such as ""migrant workers"", is the term ""migrant workers"" discriminatory?","It doesn't make sense to just change the name, and more should change the welfare of migrant workers.",0,0,0,Worker farmers
occupation,28448,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","Because we want to make the world a better place, we yearn for fairness; but reality is always different, and the same is true between people, and because no one has the right to ask others.",1,2,2,Occupational discrimination
occupation,25877,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","This is discriminatory, you are too sensitive.",1,0,0,Worker farmers
occupation,27806,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?","It is said that we want to be prosperous together, and we cannot build a house that is equally labor-intensive for 80,000 yuan a year, and you can only tap 2 million yuan when you type.",1,1,2,The new generation of migrant workers
occupation,24914,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?","I think yes and. The economic level of grassroots workers has generally declined, and living expenses have increased normally with economic development.",0,0,0,worker
occupation,27000,How tired are Nursing careers really?,"It depends on your own attitude. If you have a bad attitude, you won't be tired of learning anything.",1,0,0,Nursing careers
occupation,25864,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","Hunters and robbers, heroes and cowards, founders and destroyers of civilization, kings and peasants, young lovers, mothers and fathers, every saint and criminal in human history.",0,0,0,Worker farmers
occupation,28528,"Why do we always advocate professional equality and oppose social Darwin, while encouraging children to study hard and get a good job?","Occupation is not high or low, but the salary is high and low.",1,2,2,Occupational discrimination
occupation,25185,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"If it weren't for the layoffs of state-owned enterprises in China, everyone still thinks that they can work until they retire.",1,2,2,worker
occupation,26057,"Why have ""workers"" and ""peasants"" become synonymous with indecency?","In a huge human society, the larger the population base, the lower the individual value and the stronger the substitutability.",0,0,0,Worker farmers
occupation,26691,What if a nursing student doesn't want to be a nurse?,"Objectively speaking, in today's society, undergraduate majors have little to do with future career development.",1,0,0,Nursing careers
occupation,25351,Why would a German factory worker be willing to work in the same factory all his life until retirement?,"Not only Germans, but also Americans, Japanese and other developed countries, the personnel in the company's technology research and development, workers, procurement, finance, logistics and other positions work in the same factory for a long time.",0,0,0,worker
occupation,27318,Why do some science students in my country look down on liberal arts students?,"1. Practicality, the directness or degree of benefit to society.",1,2,2,Arts and Sciences
occupation,26553,Why is everyone reluctant to study nursing?,"A neighbor I know works in our county hospital for three or four years and now earns 6,000 a month, mainly because she is not well educated.",0,0,0,Nursing careers
occupation,27844,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?","The term IT migrant workers has been used for almost 20 years. This time, the word ""peasant"" was added. Why is it all over the top?",0,2,3,The new generation of migrant workers
occupation,28127,What should I do if I feel less emotional intelligence after becoming a programmer?,The hard standard for being a programmer is IQ rather than emotional intelligence.,0,1,3,programmer
occupation,25477,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"The root of the leftist theory lies in the denial of ""private ownership"" and the right of individuals to inherit inheritance.",1,2,2,worker
occupation,26769,What if a nursing student doesn't want to be a nurse?,"If you are determined to change careers, there are a few you can refer to.",1,0,0,Nursing careers
occupation,26598,Is it really a good development to study nursing as a boy?,"Fortunately, if you can mix with the head nurse, the development prospects are ok.",1,1,2,Nursing careers
occupation,27068,Can the nurse bosses in Zhihu answer the current situation of work after graduating from nursing graduate school?,"My friend is in graduate school and has not yet worked, so I don't know.",0,0,0,Nursing careers
occupation,26448,Why is everyone reluctant to study nursing?,Low wages should be the biggest reason.,0,1,2,Nursing careers
occupation,25030,"In the past, factories used to call workers workers, but now some people call workers factory dogs. What caused the status of workers to plummet?",Is being called a bachelor a higher status than a single dog?,0,0,0,worker
occupation,27864,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?",Do you still owe migrant workers wages?,0,0,0,The new generation of migrant workers
occupation,24837,"After the nineties, they are not willing to enter the factory as a worker, how should the factory develop in the future?",Everyone is human. Whether you like it or not depends on whether it is worth it for you.,1,0,0,worker
occupation,27530,"In 2020, the monitoring report of the new generation of migrant workers in Beijing was released, which showed that the proportion of people engaged in information software has increased significantly, what does it mean?",People with urban hukou should not be complacent.,0,0,0,The new generation of migrant workers
occupation,28220,What happens to programmers after five years of work?,"When I just graduated, I did a year of front-end development, and then I did a C++ embedded project under Linux for three years, and then I felt that writing code every day was too boring.",0,0,0,programmer
occupation,25777,"Is the title ""migrant worker"" and ""new generation of migrant workers"" discriminatory?","""In the eyes of relatives and friends in your hometown, you are a graduate of a prestigious school, a senior employee of a large factory, well-dressed and earning a lot of money.",0,0,0,Worker farmers
occupation,27104,Why do some science students in my country look down on liberal arts students?,"A side note: In European countries (including but not limited to Britain, France, Germany) and the United States, it is a social phenomenon that liberal arts students despise science students.",0,2,3,Arts and Sciences
occupation,26807,What if a nursing student doesn't want to be a nurse?,"All I can say is, ""If you can be a nurse, you can be a flight attendant (flight attendant).",0,1,2,Nursing careers
occupation,27890,Why do many people think that programmers have low emotional intelligence?,"The product manager came to answer a wave. In fact, most of the programmers are still good, but the emotional intelligence is really not flattering. Two words can make you want to explode.",0,2,3,programmer
occupation,27717,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?","Most code farmers are still far from ""high-tech"" talents.",0,1,3,The new generation of migrant workers/programmers
occupation,25576,Why do you say that the capitalists oppress the workers when it is clear that the workers voluntarily go to the factory?,"When it was clearly a disaster year, farmers voluntarily handed over their land to the landlords in exchange for food. How could it be said that the landowners took advantage of the dangers of others to take advantage of the peasants' land?",0,2,2,worker
occupation,27856,"I have a question why the state defines the new generation of programmers as migrant workers, rather than high-end or scientific and technological talents, does this mean that the threshold for programmers is low?",My friend said it gave programmers a political boost.,1,0,0,The new generation of migrant workers/programmers
